county,name,phone,address,lat,lng
宜蘭縣,紅葉活動中心,0958921949,宜蘭縣壯圍鄉復興村壯圍鄉復興村紅葉路69-4號,24.736644,121.815425
宜蘭縣,壯圍鄉立幼兒園,03-9304246,宜蘭縣壯圍鄉古亭村壯圍鄉古亭村永美路1段180號,24.770599,121.800027
宜蘭縣,古亭活動中心,0911303587,宜蘭縣壯圍鄉古亭村壯圍鄉古亭村古亭路48-16號,24.771927,121.800347
宜蘭縣,新社活動中心,03-9302711,宜蘭縣壯圍鄉新社村壯圍鄉新社村新社路54之3號,24.784606,121.80937
桃園市,寶興市民活動中心,03-3267179,桃園市桃園區寶山里民有三街501號,25.012712,121.313802
桃園市,陽明綜合市民活動中心,03-3772986,桃園市桃園區福林里陽明三街33號,24.979541,121.307115
桃園市,陽明公園市民活動中心,03-3710601,桃園市桃園區福林里介壽路199號,24.982105,121.308059
桃園市,青溪市民活動中心,03-3357800,桃園市桃園區青溪里鎮撫街41號,24.998192,121.314448
桃園市,汴洲里長青活動中心,03-3469051,桃園市桃園區汴洲里桃園巿莊敬路1段71號,25.02625,121.303811
桃園市,新埔市民活動中心,03-3348058,桃園市桃園區新埔里南通路65號,25.020084,121.305577
桃園市,南門國小,03-3370576#511,桃園市桃園區南門里復興路303號,24.988567,121.304364
桃園市,北門國小,03-3250959#520,桃園市桃園區信光里正康三街139號,25.00718,121.306972
桃園市,成功國小,03-3322772#511,桃園市桃園區永興里三民路3段22號,24.998448,121.307168
桃園市,會稽國小,03-3252982#510,桃園市桃園區春日里春日路1080號,25.02025,121.309089
桃園市,建德國小,03-3660688#520,桃園市桃園區大林里延平路265號,24.977023,121.315177
桃園市,中山國小,03-2203012#510,桃園市桃園區中山里國際路一段1070號,24.986357,121.289882
桃園市,大有國小,03-3577715#510,桃園市桃園區大有里大有路220號,25.008907,121.320522
桃園市,大業國小,03-3337771#511,桃園市桃園區福安里大業路一段135號,25.006681,121.31594
桃園市,快樂國小,03-3580001#510,桃園市桃園區會稽里大有路789號,25.018713,121.315445
桃園市,朝陽北門市民活動中心,03-3378009,桃園市桃園區朝陽里朝陽街63號,24.997837,121.312918
桃園市,永康市民活動中心,03-3375713,桃園市桃園區永安里中正五街315號,25.001042,121.303347
桃園市,桃園國中,03-3358282#530,桃園市桃園區西門里莒光街2號,24.995819,121.305105
桃園市,建國國中,03-3630081#510,桃園市桃園區福林里介新街20號,24.977568,121.306686
桃園市,大有國中,03-2613297#510,桃園市桃園區大有里大有路215號,25.009297,121.319552
桃園市,福豐國中,03-3669547#513,桃園市桃園區福林里延平路326號,24.976341,121.314184
桃園市,陽明公園,03-3348058#3700,桃園市桃園區福林里長沙街11號(介壽街、長沙街交叉口),24.981067,121.307312
桃園市,水秀公園,03-3396122#116,桃園市桃園區文中里力行路、文中二路交叉口,24.9982,121.29347
桃園市,中興國中,03-3694315#531,桃園市桃園區文中里文中路122號,24.996296,121.290948
桃園市,同德國中,03-2628955#510,桃園市桃園區文化里南平路487號,25.015642,121.29364
桃園市,桃園國小,03-3322268#511,桃園市桃園區文化里民權路67號,24.992318,121.31022
桃園市,東門國小,03-3322057#500,桃園市桃園區東門里東國街14號,24.995151,121.314853
桃園市,五中市民活動中心,03-3348058,桃園市桃園區中山里中平路118號,24.986684,121.292754
桃園市,春日市民活動中心,03-3179695,桃園市桃園區春日里至善街133號,25.021619,121.312575
桃園市,風禾公園,03-3396122#116,桃園市桃園區中成里慈文路、文中二路交叉口,25.003031,121.296811
桃園市,新埔國小,03-3162972#510,桃園市桃園區新埔里經國路208巷36號,25.017876,121.306663
桃園市,經國國中,03-3572699#511,桃園市桃園區自強里經國路276號,25.021813,121.304074
桃園市,建國公園,03-3348058#3700,桃園市桃園區建國里桃鶯路、建成街交叉口,24.990043,121.318057
桃園市,青溪國小,03-3347883#511,桃園市桃園區青溪里自強路80號,24.999742,121.318167
桃園市,桃園高中,03-3946001#6003,桃園市桃園區三元里成功路三段38號,24.999338,121.326414
桃園市,中德市民活動中心,03-3765858,桃園市桃園區中德里國際路一段687巷61號,24.97809,121.287467
桃園市,南門市民活動中心,03-2188382,桃園市桃園區南門里三民路三段268號,24.990919,121.30597
桃園市,莊敬國小,03-3020784#511,桃園市桃園區瑞慶里莊一街107號,25.021125,121.292969
桃園市,會稽國中,03-3551496#510,桃園市桃園區會稽里大興路222號,25.016325,121.314393
桃園市,永順國小,03-3024421#510,桃園市桃園區南埔里永順街100號,25.008337,121.296978
桃園市,同德國小,03-3176403#531,桃園市桃園區同德里同德六街175號,25.014745,121.29598
桃園市,福林市民活動中心,03-3710601,桃園市桃園區福林里東勇北路20號,24.973751,121.306811
桃園市,向陽公園,03-3396122#116,桃園市桃園區中正里力行路、正光路交叉口,24.99763,121.293805
桃園市,武陵高中,03-3698170#420,桃園市桃園區中聖里中山路889號,24.98805,121.285792
桃園市,文山國小,03-3601400#510,桃園市桃園區文中里文中路120號,24.996395,121.291882
桃園市,文昌國中,03-3552776#510,桃園市桃園區信光里民生路729號,25.010462,121.307824
桃園市,同安國小,03-3269251#510,桃園市桃園區莊敬里同德十一街48號,25.021867,121.298561
桃園市,陽明高中,03-3645761#102,桃園市桃園區玉山里德壽街8號,24.980725,121.303186
桃園市,慈文國小,03-3175755#510,桃園市桃園區同安里新埔六街2號,25.012763,121.30423
桃園市,建國雲林市民活動中心,03-3610068,桃園市桃園區建國里建成街88號1、2樓,24.986955,121.315462
桃園市,慈文國中,03-3269340#510,桃園市桃園區慈文里中正路835號,25.00925,121.30145
桃園市,青溪國中,03-3392400#510,桃園市桃園區三民里中山東路124號,24.997167,121.319889
桃園市,建國國小,03-3636660#512,桃園市桃園區雲林里昆明路95號,24.983433,121.315713
桃園市,西門國小,03-3342351#52,桃園市桃園區西門里莒光街15號,24.994892,121.304018
桃園市,龍山國小,03-3691253#510,桃園市桃園區龍山里龍泉二街36號,24.9807,121.27001
桃園市,中埔國小,03-3013028#510,桃園市桃園區中埔里永安路1054號,25.009467,121.287201
桃園市,桃園農工,03-3333921#520,桃園市桃園區萬壽里成功路二段144號,24.993853,121.320657
桃園市,桃園市立綜合體育場,03-3194510#7004,桃園市桃園區三民里三民路一段1號,24.996452,121.323222
桃園市,中壢松鶴會館,(03)4271801#1508,桃園市中壢區中央里元化路182-2號,24.960342,121.227251
桃園市,中壢婦幼館,(03)4271801#1208,桃園市中壢區五權里正大街55號,24.959254,121.204444
桃園市,龍江市民活動中心,(03)4385796,桃園市中壢區龍安里龍江路99號,24.931569,121.257828
桃園市,大舊社市民活動中心,(03)4927198,桃園市中壢區光明里新明路223號,24.962185,121.216903
桃園市,自強市民活動中心,03-4271801,桃園市中壢區自強里強國路62號,24.968232,121.258739
桃園市,中華市民活動中心,(03)4628408,桃園市中壢區仁義里中華路二段369-1號,24.961893,121.235926
桃園市,水尾市民活動中心,(03)4516152,桃園市中壢區水尾里新生路598巷22號,24.970663,121.224941
桃園市,復興復華市民活動中心,(03)4520608,桃園市中壢區復華里復華街188號,24.972935,121.248262
桃園市,文化市民活動中心,(03)4524803,桃園市中壢區文化里長春三路2號1樓,24.979503,121.249583
桃園市,南園市民活動中心,(03)4620141,桃園市中壢區永福里南園二路90號,24.972729,121.233493
桃園市,後寮市民活動中心,(03)4563009,桃園市中壢區後寮里龍興路701巷21號,24.945516,121.244676
桃園市,台貿市民活動中心,(03)4650757,桃園市中壢區中堅里中堅里台貿一街100號,24.937684,121.255788
桃園市,中山市民活動中心,(03)4632760,桃園市中壢區中山里榮民路396號,24.96168,121.261501
桃園市,元生市民活動中心,(03)4554516,桃園市中壢區忠孝里元生二街126號,24.976431,121.254206
桃園市,青埔市民活動中心,(03)4534849,桃園市中壢區青埔里領航南路三段168號,25.00925,121.219931
桃園市,新明國小,03-4933262#2511,桃園市中壢區光明里中央西路二段97號,24.959126,121.215742
桃園市,東興國中,03-4583500#511,桃園市中壢區明德里明德里廣州路25號,24.949154,121.232434
桃園市,富台國小,(03)4563335＃520,桃園市中壢區中堅里中山東路3段369號,24.940255,121.252444
桃園市,華勛國小,03-4661587#511,桃園市中壢區華愛里榮民南路205號,24.953862,121.257583
桃園市,元生國小,03-462-5566#511,桃園市中壢區復華里文化二路161號,24.9745384,121.2511461
桃園市,內壢高中,(03)4528080＃252,桃園市中壢區復華里成章4街120號,24.969628,121.246527
桃園市,內壢國小,03-4635888-510,桃園市中壢區福德里福德路20號,24.973792,121.258951
桃園市,自強國中,(03)4553494＃510,桃園市中壢區自強里榮民路80號,24.96865,121.260234
桃園市,興仁國小,03-4355753#510,桃園市中壢區興仁里遠東路210號,24.967737,121.262063
桃園市,信義國小,03-4573780#510,桃園市中壢區信義里成都路55號,24.950735,121.23188
桃園市,龍岡國小,03-4588582-505,桃園市中壢區振興里龍岡路二段232號,24.942281,121.229829
桃園市,龍興國中,03-4575200#511,桃園市中壢區龍德里龍勇路100號,24.938782,121.235934
桃園市,龍岡國中,03-4562137#511,桃園市中壢區龍東里龍東路147號,24.930053,121.251841
桃園市,中正國小,03-4559313#511,桃園市中壢區中山里榮民路329號,24.963566,121.261494
桃園市,普仁國小,(03)4563830＃511,桃園市中壢區普慶里中山東路二段425號,24.948523,121.244506
桃園市,中原國小,03-4388200#511,桃園市中壢區普忠里桃園市中壢區中北路88號,24.959069,121.244146
桃園市,內定國小,03-4524624#511,桃園市中壢區內定里內定里定寧路31號,25.004342,121.231238
桃園市,青埔國小,03-4531626-511,桃園市中壢區青埔里青埔路二段122號,25.007792,121.215059
桃園市,青埔國中,03-2871886#511,桃園市中壢區青埔里領航北路2段281號,25.014323,121.210153
桃園市,芭里國小,0422-80863-,桃園市中壢區芝芭里啟文路233號,24.994819,121.202096
桃園市,山東國小,(03)4981323＃510,桃園市中壢區山東里山東一路39號,25.01621,121.173726
桃園市,興國國小,03-4258158#510,桃園市中壢區興平里元化路二段62號,24.963481,121.221909
桃園市,中壢高商,03-4929871#1618,桃園市中壢區光明里中央西路二段141巷100號,24.962306,121.21481
桃園市,中壢家商,03-4271627#501,桃園市中壢區中榮里德育路36號,24.952992,121.220093
桃園市,林森國小,03-4579213#511,桃園市中壢區林森里林森路95號,24.945443,121.226551
桃園市,大崙國中,03-4982840#511,桃園市中壢區月眉里月眉路一段50號,24.991869,121.180313
桃園市,大崙國小,03-4983424#511,桃園市中壢區月眉里15鄰崇德路139號,24.990566,121.180747
桃園市,過嶺國中,(03)4200026＃511,桃園市中壢區過嶺里17鄰松智路2號,24.960363,121.175456
桃園市,中平國小,(03)4902025＃520,桃園市中壢區過嶺里雙福路12號,24.960286,121.177263
桃園市,新明國中,03-493-6194#510,桃園市中壢區新明里中正路487巷18號,24.957553,121.213239
桃園市,自立國小,03-4559130#506,桃園市中壢區自立里永福路1200號,24.96806,121.25189
桃園市,內壢國中,03-4522494#510,桃園市中壢區福德里復華一街108號,24.9710588,121.2489252
桃園市,忠福國小,03-4340192#511,桃園市中壢區忠福里西園路57號,24.9763656,121.2346268
桃園市,興南國中,03-4629991#511,桃園市中壢區興和里育英路55號,24.9742351,121.2265069
桃園市,新街國小,03-4523202#521,桃園市中壢區新街里延平路176號,24.963148,121.228402
桃園市,國立中央大學附屬中壢高級中學,03-4932181#46,桃園市中壢區永光里三光路115號,24.962655,121.211864
桃園市,國立中央大學,03-4227151#57251,桃園市中壢區中大路300號,24.968426,121.195635
桃園市,中原大學,03-2651637,桃園市中壢區普忠里中北路200號,24.957279,121.240348
桃園市,元智大學,03-4638800-2276,桃園市中壢區興仁里遠東路135號,24.969897,121.263456
桃園市,健行學校財團法人健行科技大學,03-4581196分機3620,桃園市中壢區普仁里健行路229號,24.9480012,121.22987
桃園市,萬能學校財團法人萬能科技大學,03-4515811#23101,桃園市中壢區永福里萬能路1號,24.990418,121.232408
桃園市,南亞科技學校財團法人南亞技術學院,03-4361070#1113,桃園市中壢區龍昌里中山東路三段414號,24.936862,121.251661
桃園市,中正公園,03-4271801#3114,桃園市中壢區元化路、中美路交叉口(中央里),24.955857,121.227054
桃園市,文化公園,03-4271801#3118,桃園市中壢區文化路、吉林路交叉口(文化里),24.971829,121.25505
桃園市,水美市民活動中心,03-4782199,桃園市楊梅區水美里楊新路2段2之1號,24.918994,121.137079
桃園市,永揚社福館,09-32105199,桃園市楊梅區永寧里校前路324巷148號,24.89799,121.148222
桃園市,楊心國小,03-4758680#520,桃園市楊梅區楊梅里金華街100號,24.912118,121.143002
桃園市,楊梅國中,03-4782024#510,桃園市楊梅區紅梅里校前路149號,24.90353,121.148351
桃園市,楊明國中,03-4781525#510,桃園市楊梅區大同里新農街337號,24.910793,121.15491
桃園市,四維國小,03-4822704#511,桃園市楊梅區光華里金龍三路95號,24.912195,121.184586
桃園市,瑞塘國小,03-4316360#520,桃園市楊梅區瑞坪里瑞溪路2段100號,24.908017,121.180045
桃園市,仁美國中,03-4641123#511,桃園市楊梅區高榮里梅獅路539巷1號,24.924268,121.184059
桃園市,瑞梅國小,03-4825284#520,桃園市楊梅區梅溪里三元街99號,24.90977,121.171302
桃園市,楊明國小,03-4754929#852,桃園市楊梅區楊明里中山北路1段390巷50號,24.911465,121.159079
桃園市,瑞埔國小,03-4822018#510,桃園市楊梅區埔心里中興路133號,24.916373,121.185784
桃園市,瑞坪國中,03-4821468#511,桃園市楊梅區瑞坪里文化街535號,24.906863,121.180359
桃園市,埔心公園,03-4783683#2113,桃園市楊梅區金龍里金龍一路,24.911684,121.186436
桃園市,高榮國小,03-4782314#510,桃園市楊梅區高上里高上路1段1號,24.937024,121.163972
桃園市,楊梅高中,03-4789618#1401,桃園市楊梅區高山里高獅路5號,24.921372,121.148709
桃園市,水美國小,03-4782770#510,桃園市楊梅區水美里楊新路1段410號,24.918793,121.137533
桃園市,大同國小,03-4782249#510,桃園市楊梅區大同里新農街85號,24.909738,121.14926
桃園市,楊梅國小,03-4782016#510,桃園市楊梅區紅梅里校前路1號,24.906165,121.144597
桃園市,楊梅國中秀才分校,03-4756261#510,桃園市楊梅區秀才里秀才路919號,24.884447,121.132394
桃園市,上田國小,03-4782544#513,桃園市楊梅區上田里和平路98號,24.937805,121.126326
桃園市,瑞原國中,03-4782242#550,桃園市楊梅區瑞原里民豐路69號,24.933402,121.121713
桃園市,瑞原國小,03-4723280#510,桃園市楊梅區瑞原里民安路1號,24.926327,121.104204
桃園市,上湖國小,03-4728925#510,桃園市楊梅區上湖里上湖二路88號,24.909756,121.084903
桃園市,富岡國小,03-4721193#510,桃園市楊梅區豐野里中正路147號,24.937494,121.080704
桃園市,富岡國中,03-4721113#512,桃園市楊梅區豐野里中正路456號,24.941913,121.074815
桃園市,南崁國小,03-3115578#510,桃園市蘆竹區長壽里吉林路160號,25.050201,121.300935
桃園市,光明國小,03-3127066#511,桃園市蘆竹區南興里南昌路255號,25.040876,121.290791
桃園市,光明河濱公園,03-2220465,桃園市蘆竹區錦興里光明路二段,25.045085,121.288366
桃園市,光明市民活動中心,0935646329,桃園市蘆竹區錦興里18鄰光明路2段33號(1、2F),25.045707,121.287473
桃園市,大竹國中,03-3232764#511,桃園市蘆竹區上竹里大竹路國中巷35號,25.024225,121.259882
桃園市,上竹市民活動中心,0932268271,桃園市蘆竹區上竹里博愛街22號(2F),25.024334,121.261486
桃園市,蘆竹區公所三樓,03-2220248,桃園市蘆竹區南崁里南崁路150號(3F),25.04692,121.295126
桃園市,蘆竹區婦幼館,03-3122120,桃園市蘆竹區瓦窯里仁愛路一段2號(B1),25.050687,121.293477
桃園市,海湖第一市民活動中心,0937951163,桃園市蘆竹區海湖里海湖東路217號(3F),25.102815,121.268311
桃園市,富竹市民活動中心,0938362611,桃園市蘆竹區富竹里富竹街109號(3F),25.03074,121.264048
桃園市,營盤市民活動中心,0917289802,桃園市蘆竹區營盤里中山路108巷21號(3F),25.0565,121.299256
桃園市,彎頭仔市民活動中心,0934309931,桃園市蘆竹區山腳里18鄰山外路117號(3F),25.082985,121.288115
桃園市,宏竹市民活動中心,0913510378,桃園市蘆竹區宏竹里宏華街10號(1、2F),25.04162,121.255534
桃園市,公埔市民活動中心,0972341144,桃園市蘆竹區內厝里8鄰南山路2段394巷67號(1F),25.071559,121.287741
桃園市,大竹老人集會所,0921169267,桃園市蘆竹區大竹里南竹路5段210巷1弄1號(2F),25.026142,121.259895
桃園市,後壁厝市民活動中心,0932270135,桃園市蘆竹區坑口里南山北路2段378號(1F),25.105547,121.274938
桃園市,蘆竹國小,03-3221731#511,桃園市蘆竹區蘆竹里富國路2段850號,25.050819,121.267126
桃園市,大南興市民活動中心,0910302243,桃園市蘆竹區順興里5鄰南昌路36號(3F),25.04182,121.28822
桃園市,南榮市民活動中心,0932098061,桃園市蘆竹區南榮里桃園街9號(2F),25.042743,121.293262
桃園市,南青市民活動中心,0911240679,桃園市蘆竹區蘆竹里南青路850巷50號(1F),25.052928,121.26266
桃園市,興仁市民活動中心,0935768488,桃園市蘆竹區中興里興仁路330-1號(1F),25.014284,121.262019
桃園市,五福市民活動中心,0919278652,桃園市蘆竹區五福里5鄰福祿五街18號(4F),25.053599,121.296197
桃園市,外社市民活動中心,0936398891,桃園市蘆竹區外社里12鄰山林路2段471號(1、2、4F),25.082657,121.305474
桃園市,光明國中,03-3114355#510,桃園市蘆竹區興榮里光明路1段123號,25.044422,121.28925
桃園市,南崁國中,03-3525590#510,桃園市蘆竹區五福里五福六路1號,25.054686,121.298579
桃園市,錦興國小,03-3228487#510,桃園市蘆竹區興榮里南竹路1段100號,25.046704,121.289697
